Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Harmonic Analysis on Semigroups","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1128-0","Christian BergJens Peter Reus ChristensenPaul Ressel","1984","http://link.springer.com/book/10.1007/978-1-4612-1128-0","Book"
"Cyclotomic Fields I and II","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0987-4","Serge Lang","1990","http://link.springer.com/book/10.1007/978-1-4612-0987-4","Book"
"Denumerable Markov Chains","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9455-6","John G. KemenyJ. Laurie SnellAnthony W. Knapp","1976","http://link.springer.com/book/10.1007/978-1-4684-9455-6","Book"
"Cyclotomic Fields","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-9945-5","Dr. Serge Lang","1978","http://link.springer.com/book/10.1007/978-1-4612-9945-5","Book"
"Basic Theory of Algebraic Groups and Lie Algebras","Graduate Texts in Mathematics","","","","10.1007/978-1-4613-8114-3","Gerhard P. Hochschild","1981","http://link.springer.com/book/10.1007/978-1-4613-8114-3","Book"
"Cyclotomic Fields II","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-0086-1","Serge Lang","1980","http://link.springer.com/book/10.1007/978-1-4684-0086-1","Book"
"A Course in the Theory of Groups","Graduate Texts in Mathematics","","","","10.1007/978-1-4419-8594-1","Derek J. S. Robinson","1996","http://link.springer.com/book/10.1007/978-1-4419-8594-1","Book"
"Permutation Groups","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0731-3","John D. DixonBrian Mortimer","1996","http://link.springer.com/book/10.1007/978-1-4612-0731-3","Book"
"A Course in Commutative Banach Algebras","Graduate Texts in Mathematics","","","","10.1007/978-0-387-72476-8","Eberhard Kaniuth","2009","http://link.springer.com/book/10.1007/978-0-387-72476-8","Book"
"Introduction to Coding Theory","Graduate Texts in Mathematics","","","","10.1007/978-3-642-58575-3","J. H. van Lint","1999","http://link.springer.com/book/10.1007/978-3-642-58575-3","Book"
"The Finite Simple Groups","Graduate Texts in Mathematics","","","","10.1007/978-1-84800-988-2","Professor Robert A. Wilson","2009","http://link.springer.com/book/10.1007/978-1-84800-988-2","Book"
"Quantum Theory for Mathematicians","Graduate Texts in Mathematics","","","","10.1007/978-1-4614-7116-5","Brian C. Hall","2013","http://link.springer.com/book/10.1007/978-1-4614-7116-5","Book"
"Nonsmooth Analysis and Control Theory","Graduate Texts in Mathematics","","","","10.1007/b97650","F. H. ClarkeYu. S. LedyaevR. J. SternR. R. Wolenski","1998","http://link.springer.com/book/10.1007/b97650","Book"
"Lectures on Discrete Geometry","Graduate Texts in Mathematics","","","","10.1007/978-1-4613-0039-7","Jiří Matoušek","2002","http://link.springer.com/book/10.1007/978-1-4613-0039-7","Book"
"An Introduction to Analysis","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0787-0","Arlen BrownCarl Pearcy","1995","http://link.springer.com/book/10.1007/978-1-4612-0787-0","Book"
"Mathematical Methods of Classical Mechanics","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-2063-1","V. I. Arnold","1989","http://link.springer.com/book/10.1007/978-1-4757-2063-1","Book"
"Using Algebraic Geometry","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-6911-1","David CoxJohn LittleDonal O’Shea","1998","http://link.springer.com/book/10.1007/978-1-4757-6911-1","Book"
"Lectures in Abstract Algebra I","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-7301-8","Nathan Jacobson","1951","http://link.springer.com/book/10.1007/978-1-4684-7301-8","Book"
"Advanced Topics in the Arithmetic of Elliptic Curves","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0851-8","Joseph H. Silverman","1994","http://link.springer.com/book/10.1007/978-1-4612-0851-8","Book"
"Locally Convex Spaces","Graduate Texts in Mathematics","","","","10.1007/978-3-319-02045-7","M. Scott Osborne","2014","http://link.springer.com/book/10.1007/978-3-319-02045-7","Book"
"Foundations of Differentiable Manifolds and Lie Groups","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-1799-0","Frank W. Warner","1983","http://link.springer.com/book/10.1007/978-1-4757-1799-0","Book"
"Symmetry, Representations, and Invariants","Graduate Texts in Mathematics","","","","10.1007/978-0-387-79852-3","Roe GoodmanNolan R. Wallach","2009","http://link.springer.com/book/10.1007/978-0-387-79852-3","Book"
"Singular Homology Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9231-6","William S. Massey","1980","http://link.springer.com/book/10.1007/978-1-4684-9231-6","Book"
"An Algebraic Introduction to Mathematical Logic","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-4489-7","Donald W. BarnesJohn M. Mack","1975","http://link.springer.com/book/10.1007/978-1-4757-4489-7","Book"
"Differential Forms in Algebraic Topology","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-3951-0","Raoul BottLoring W. Tu","1982","http://link.springer.com/book/10.1007/978-1-4757-3951-0","Book"
"Algebraic Geometry","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-3849-0","Robin Hartshorne","1977","http://link.springer.com/book/10.1007/978-1-4757-3849-0","Book"
"p-adic Numbers, p-adic Analysis, and Zeta-Functions","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1112-9","Neal Koblitz","1984","http://link.springer.com/book/10.1007/978-1-4612-1112-9","Book"
"Theory of Complex Functions","Graduate in Texts Mathematics","","","","10.1007/978-1-4612-0939-3","Reinhold Remmert","1991","http://link.springer.com/book/10.1007/978-1-4612-0939-3","Book"
"An Invitation to C*-Algebras","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-6371-5","William Arveson","1976","http://link.springer.com/book/10.1007/978-1-4612-6371-5","Book"
"Elliptic Curves","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-5119-2","Dale Husemöller","1987","http://link.springer.com/book/10.1007/978-1-4757-5119-2","Book"
"A Hilbert Space Problem Book","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9330-6","Paul R. Halmos","1982","http://link.springer.com/book/10.1007/978-1-4684-9330-6","Book"
"Functional Analysis, Calculus of Variations and Optimal Control","Graduate Texts in Mathematics","","","","10.1007/978-1-4471-4820-3","Francis Clarke","2013","http://link.springer.com/book/10.1007/978-1-4471-4820-3","Book"
"Algebra","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-6101-8","Thomas W. Hungerford","1974","http://link.springer.com/book/10.1007/978-1-4612-6101-8","Book"
"Lie Groups","Graduate Texts in Mathematics","","","","10.1007/978-1-4614-8024-2","Daniel Bump","2013","http://link.springer.com/book/10.1007/978-1-4614-8024-2","Book"
"Lectures on Modules and Rings","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0525-8","T. Y. Lam","1999","http://link.springer.com/book/10.1007/978-1-4612-0525-8","Book"
"A Classical Introduction to Modern Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-2103-4","Kenneth IrelandMichael Rosen","1990","http://link.springer.com/book/10.1007/978-1-4757-2103-4","Book"
"Classical Fourier Analysis","Graduate Texts in Mathematics","","","","10.1007/978-1-4939-1194-3","Loukas Grafakos","2014","http://link.springer.com/book/10.1007/978-1-4939-1194-3","Book"
"Modular Functions and Dirichlet Series in Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9910-0","Tom M. Apostol","1976","http://link.springer.com/book/10.1007/978-1-4684-9910-0","Book"
"Fibre Bundles","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-2261-1","Dale Husemoller","1994","http://link.springer.com/book/10.1007/978-1-4757-2261-1","Book"
