Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Adaptive Dynamic Programming for Control","Communications and Control Engineering","","","","10.1007/978-1-4471-4757-2","Huaguang ZhangDerong LiuYanhong LuoDing Wang","2013","http://link.springer.com/book/10.1007/978-1-4471-4757-2","Book"
"Markov Chains and Stochastic Stability","Communications and Control Engineering Series","","","","10.1007/978-1-4471-3267-7","Sean P. Meyn PhDRichard L. Tweedie PhD, DSc","1993","http://link.springer.com/book/10.1007/978-1-4471-3267-7","Book"
"Dissipative Systems Analysis and Control","Communications and Control Engineering","","","","10.1007/978-1-4471-3668-2","Rogelio LozanoBernard BrogliatoOlav EgelandBernhard Maschke","2000","http://link.springer.com/book/10.1007/978-1-4471-3668-2","Book"
"Parallel Algorithms for Optimal Control of Large Scale Linear Systems","Communications and Control Engineering Series","","","","10.1007/978-1-4471-3219-6","Zoran Gajić PhDXuemin Shen BSc, MSc, PhD","1993","http://link.springer.com/book/10.1007/978-1-4471-3219-6","Book"
"Stochastic Averaging and Stochastic Extremum Seeking","Communications and Control Engineering","","","","10.1007/978-1-4471-4087-0","Shu-Jun LiuMiroslav Krstic","2012","http://link.springer.com/book/10.1007/978-1-4471-4087-0","Book"
"Analysis and Design of Networked Control Systems","Communications and Control Engineering","","","","10.1007/978-1-4471-6615-3","Keyou YouNan XiaoLihua Xie","2015","http://link.springer.com/book/10.1007/978-1-4471-6615-3","Book"
"Distributed Consensus in Multi-vehicle Cooperative Control","Communications and Control Engineering","","","","10.1007/978-1-84800-015-5","Wei Ren PhDRandal W. Beard PhD","2008","http://link.springer.com/book/10.1007/978-1-84800-015-5","Book"
"Interactive System Identification: Prospects and Pitfalls","Communications and Control Engineering Series","","","","10.1007/978-3-642-48618-0","Prof. Torsten Bohlin","1991","http://link.springer.com/book/10.1007/978-3-642-48618-0","Book"
"Theory of Robot Control","Communications and Control Engineering","","","","10.1007/978-1-4471-1501-4","Professor Carlos Canudas de Wit PhDProfessor Bruno Siciliano PhDProfessor Georges Bastin PhD","1996","http://link.springer.com/book/10.1007/978-1-4471-1501-4","Book"
"Constructive Nonlinear Control","Communications and Control Engineering","","","","10.1007/978-1-4471-0967-9","Dr R. SepulchreDr M. JankovićP. V. Kokotović","1997","http://link.springer.com/book/10.1007/978-1-4471-0967-9","Book"
"Digital Control Systems","Communications and Control Engineering","","","","10.1007/978-1-84628-056-6","Ioan D. LandauZito Gianluca","2006","http://link.springer.com/book/10.1007/978-1-84628-056-6","Book"
"Optimal Design of Distributed Control and Embedded Systems","Communications and Control Engineering","","","","10.1007/978-3-319-02729-6","Arben ÇelaMongi Ben GaidXu-Guang LiSilviu-Iulian Niculescu","2014","http://link.springer.com/book/10.1007/978-3-319-02729-6","Book"
"Dissipative Systems Analysis and Control","Communications and Control Engineering","","","","10.1007/978-1-84628-517-2","Bernard Brogliato PhDBernhard Maschke PhDRogelio Lozano PhDOlav Egeland PhD","2007","http://link.springer.com/book/10.1007/978-1-84628-517-2","Book"
