Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Essays and Surveys in Metaheuristics","Operations Research/Computer Science Interfaces Series","","","","10.1007/978-1-4615-1507-4","Celso C. RibeiroPierre Hansen","2002","http://link.springer.com/book/10.1007/978-1-4615-1507-4","Book"
"Handbook of Terminal Planning","Operations Research/Computer Science Interfaces Series","","","","10.1007/978-1-4419-8408-1","Jürgen W. Böse","2011","http://link.springer.com/book/10.1007/978-1-4419-8408-1","Book"
"Adaptive Search and the Management of Logistic Systems","Operations Research Computer Science Interfaces Series","","","","10.1007/978-1-4419-8742-6","Christian Bierwirth","2000","http://link.springer.com/book/10.1007/978-1-4419-8742-6","Book"
"Human Resource Development and Information Technology","Operations Research/Computer Science Interfaces Series","","","","10.1007/978-1-4615-0827-4","Catherine M. SleezerTim L. WentlingRoger L. Cude","2002","http://link.springer.com/book/10.1007/978-1-4615-0827-4","Book"
"Model-Based Control of Logistics Processes in Volatile Environments","Operations Research/Computer Science Interfaces Series","","","","10.1007/978-1-4419-9682-4","Jörn Schönberger","2011","http://link.springer.com/book/10.1007/978-1-4419-9682-4","Book"
"Intelligent Scheduling Systems","Operations Research / Computer Science Interfaces Series","","","","10.1007/978-1-4615-2263-8","Donald E. BrownWilliam T. Scherer","1995","http://link.springer.com/book/10.1007/978-1-4615-2263-8","Book"
"Interfaces in Computer Science and Operations Research","Operations Research/Computer Science Interfaces Series","","","","10.1007/978-1-4615-4102-8","Richard S. BarrRichard V. HelgasonJeffery L. Kennington","1997","http://link.springer.com/book/10.1007/978-1-4615-4102-8","Book"
"Cooperative and Noncooperative Multi-Level Programming","Operations Research/Computer Science Interfaces Series","","","","10.1007/978-1-4419-0676-2","Ichiro NishizakiMasatoshi Sakawa","2009","http://link.springer.com/book/10.1007/978-1-4419-0676-2","Book"
"Advances in Computational and Stochastic Optimization, Logic Programming, and Heuristic Search","Operations Research/Computer Science Interfaces Series","","","","10.1007/978-1-4757-2807-1","David L. Woodruff","1998","http://link.springer.com/book/10.1007/978-1-4757-2807-1","Book"
"Computing Tools for Modeling, Optimization and Simulation","Operations Research/Computer Science Interfaces Series","","","","10.1007/978-1-4615-4567-5","Manuel LagunaJosé Luis González Velarde","2000","http://link.springer.com/book/10.1007/978-1-4615-4567-5","Book"
"Logic-Based 0–1 Constraint Programming","Operations Research/Computer Science Interfaces Series","","","","10.1007/978-1-4613-1315-1","Peter Barth","1996","http://link.springer.com/book/10.1007/978-1-4613-1315-1","Book"
"Modeling by Object-Driven Linear Elemental Relations","Operations Research/Computer Science Interface Series","","","","10.1007/978-1-4615-3168-5","Harvey J. Greenberg","1993","http://link.springer.com/book/10.1007/978-1-4615-3168-5","Book"
"Simulation-Based Optimization","Operations Research/Computer Science Interfaces Series","","","","10.1007/978-1-4899-7491-4","Abhijit Gosavi","2015","http://link.springer.com/book/10.1007/978-1-4899-7491-4","Book"
