Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Convex Polyhedra","Springer Monographs in Mathematics","","","","10.1007/b137434","†A.D. Alexandrov","2005","http://link.springer.com/book/10.1007/b137434","Book"
"Asymptotic Solutions of Strongly Nonlinear Systems of Differential Equations","Springer Monographs in Mathematics","","","","10.1007/978-3-642-33817-5","Valery V. KozlovStanislav D. Furta","2013","http://link.springer.com/book/10.1007/978-3-642-33817-5","Book"
"Integral Closure","Springer Monographs in Mathematics","","","","10.1007/b137713","Wolmer Vasconcelos","2005","http://link.springer.com/book/10.1007/b137713","Book"
"Topological Galois Theory","Springer Monographs in Mathematics","","","","10.1007/978-3-642-38871-2","Askold Khovanskii","2014","http://link.springer.com/book/10.1007/978-3-642-38871-2","Book"
"Elementary Dirichlet Series and Modular Forms","Springer Monographs in Mathematics","","","","10.1007/978-0-387-72474-4","Goro Shimura","2007","http://link.springer.com/book/10.1007/978-0-387-72474-4","Book"
"Topological Invariants of Stratified Spaces","Springer Monographs in Mathematics","","","","10.1007/3-540-38587-8","M. Banagl","2007","http://link.springer.com/book/10.1007/3-540-38587-8","Book"
"Theory of Association Schemes","Springer Monographs in Mathematics","","","","10.1007/3-540-30593-9","Paul-Hermann Zieschang","2005","http://link.springer.com/book/10.1007/3-540-30593-9","Book"
"On Thom Spectra, Orientability, and Cobordism","Springer Monographs in Mathematics","","","","10.1007/978-3-540-77751-9","Yuli B. Rudyak","1998","http://link.springer.com/book/10.1007/978-3-540-77751-9","Book"
"Theory of Hypergeometric Functions","Springer Monographs in Mathematics","","","","10.1007/978-4-431-53938-4","Kazuhiko AomotoMichitake Kita","2011","http://link.springer.com/book/10.1007/978-4-431-53938-4","Book"
"The Higher Infinite","Springer Monographs in Mathematics","","","","10.1007/978-3-540-88867-3","Akihiro Kanamori","2003","http://link.springer.com/book/10.1007/978-3-540-88867-3","Book"
"Direct Methods in the Theory of Elliptic Equations","Springer Monographs in Mathematics","","","","10.1007/978-3-642-10455-8","Jindřich Nečas","2012","http://link.springer.com/book/10.1007/978-3-642-10455-8","Book"
"Stochastic Processes - Inference Theory","Springer Monographs in Mathematics","","","","10.1007/978-3-319-12172-7","Malempati M. Rao","2014","http://link.springer.com/book/10.1007/978-3-319-12172-7","Book"
"Set Theory","Springer Monographs in Mathematics","","","","10.1007/3-540-44761-X","Thomas Jech","2003","http://link.springer.com/book/10.1007/3-540-44761-X","Book"
"Introduction to Singularities and Deformations","Springer Monographs in Mathematics","","","","10.1007/3-540-28419-2","Gert-Martin GreuelChristoph LossenEugenii Shustin","2007","http://link.springer.com/book/10.1007/3-540-28419-2","Book"
"Projective and Cayley-Klein Geometries","Springer Monographs in Mathematics","","","","10.1007/3-540-35645-2","Arkady L. OnishchikRolf Sulanke","2006","http://link.springer.com/book/10.1007/3-540-35645-2","Book"
"Fine Structures of Hyperbolic Diffeomorphisms","Springer Monographs in Mathematics","","","","10.1007/978-3-540-87525-3","Alberto A. PintoDavid A. RandFlávio Ferreira","2009","http://link.springer.com/book/10.1007/978-3-540-87525-3","Book"
"Stratified Lie Groups and Potential Theory for their Sub-Laplacians","Springer Monographs in Mathematics","","","","10.1007/978-3-540-71897-0","A. BonfiglioliE. LanconelliF. Uguzzoni","2007","http://link.springer.com/book/10.1007/978-3-540-71897-0","Book"
"The Heat Kernel and Theta Inversion on SL2(C)","Springer Monographs in Mathematics","","","","10.1007/978-0-387-38032-2","Jay JorgensonSerge Lang","2008","http://link.springer.com/book/10.1007/978-0-387-38032-2","Book"
"Modern Methods in the Calculus of Variations: Lp Spaces","Springer Monographs in Mathematics","","","","10.1007/978-0-387-69006-3","Irene FonsecaGiovanni Leoni","2007","http://link.springer.com/book/10.1007/978-0-387-69006-3","Book"
"Fourier Series in Control Theory","Springer Monographs in Mathematics","","","","10.1007/b139040","Vilmos KomornikPaloa Loreti","2005","http://link.springer.com/book/10.1007/b139040","Book"
"Perturbations of Positive Semigroups with Applications","Springer Monographs in Mathematics","","","","10.1007/1-84628-153-9","Jacek Banasiak PHD, DScLuisa Arlotti","2006","http://link.springer.com/book/10.1007/1-84628-153-9","Book"
"Finite Model Theory","Springer Monographs in Mathematics","","","","10.1007/3-540-28788-4","Heinz-Dieter EbbinghausJörg Flum","1999","http://link.springer.com/book/10.1007/3-540-28788-4","Book"
"Self-dual Partial Differential Systems and Their Variational Principles","Springer Monographs in Mathematics","","","","10.1007/978-0-387-84897-6","Nassif Ghoussoub","2009","http://link.springer.com/book/10.1007/978-0-387-84897-6","Book"
"Ideals and Reality","Springer Monographs in Mathematics","","","","10.1007/b137484","Friedrich IschebeckRavi A. Rao","2005","http://link.springer.com/book/10.1007/b137484","Book"
"The Generic Chaining","Springer Monographs in Mathematics","","","","10.1007/3-540-27499-5","Michel Talagrand","2005","http://link.springer.com/book/10.1007/3-540-27499-5","Book"
"Shock Wave Interactions in General Relativity","Springer Monographs in Mathematics","","","","10.1007/978-0-387-44602-8","Jeffrey GroahBlake TempleJoel Smoller","2007","http://link.springer.com/book/10.1007/978-0-387-44602-8","Book"
"Lie Algebras and Algebraic Groups","Springer Monographs in Mathematics","","","","10.1007/b139060","Patrice TauvelRupert W. T. Yu","2005","http://link.springer.com/book/10.1007/b139060","Book"
"Valued Fields","Springer Monographs in Mathematics","","","","10.1007/3-540-30035-X","Antonio J. EnglerAlexander Prestel","2005","http://link.springer.com/book/10.1007/3-540-30035-X","Book"
"Methods in Nonlinear Analysis","Springer Monographs in Mathematics","","","","10.1007/3-540-29232-2","Kung-Ching Chang","2005","http://link.springer.com/book/10.1007/3-540-29232-2","Book"
"Notes on Coxeter Transformations and the McKay Correspondence","Springer Monographs in Mathematics","","","","10.1007/978-3-540-77399-3","Rafael Stekolshchik","2008","http://link.springer.com/book/10.1007/978-3-540-77399-3","Book"
"Applied Proof Theory: Proof Interpretations and Their Use in Mathematics","Springer Monographs in Mathematics","","","","10.1007/978-3-540-77533-1","Ulrich Kohlenbach","2008","http://link.springer.com/book/10.1007/978-3-540-77533-1","Book"
"Algebraic Cobordism","Springer Monographs in Mathematics","","","","10.1007/3-540-36824-8","Marc LevineFabien Morel","2007","http://link.springer.com/book/10.1007/3-540-36824-8","Book"
"Function Algebras on Finite Sets","Springer Monographs in Mathematics","","","","10.1007/3-540-36023-9","Dietlinde Lau","2006","http://link.springer.com/book/10.1007/3-540-36023-9","Book"
"Walsh Equiconvergence of Complex Interpolating Polynomials","Springer Monographs in Mathematics","","","","10.1007/978-1-4020-4175-4","Amnon JakimovskiAmbikeshwar SharmaJózsef Szabados","2006","http://link.springer.com/book/10.1007/978-1-4020-4175-4","Book"
"Optimization of Elliptic Systems","Springer Monographs in Mathematics","","","","10.1007/b138797","Pekka NeittaanmakiDan TibaJürgen Sprekels","2006","http://link.springer.com/book/10.1007/b138797","Book"
"Discrete Spectral Synthesis and Its Applications","Springer Monographs in Mathematics","","","","10.1007/978-1-4020-4637-7","László Székelyhidi","2006","http://link.springer.com/book/10.1007/978-1-4020-4637-7","Book"
"Analysis of Toeplitz Operators","Springer Monographs in Mathematics","","","","10.1007/3-540-32436-4","Albrecht BöttcherBernd Silbermann","2006","http://link.springer.com/book/10.1007/3-540-32436-4","Book"
"Variational and Potential Methods for a Class of Linear Hyperbolic Evolutionary Processes","Springer Monographs in Mathematics","","","","10.1007/b138804","Igor Chudinovich MS, PhD, DScChristian Constanda MS, PhD, DSc","2005","http://link.springer.com/book/10.1007/b138804","Book"
"Asymptotic Cones and Functions in Optimization and Variational Inequalities","Springer Monographs in Mathematics","","","","10.1007/b97594","Alfred AuslenderMarc Teboulle","2003","http://link.springer.com/book/10.1007/b97594","Book"
