Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Solving Differential Equations in R","Use R!","","","","10.1007/978-3-642-28070-2","Karline SoetaertJeff CashFrancesca Mazzia","2012","http://link.springer.com/book/10.1007/978-3-642-28070-2","Book"
"Modeling Dose-Response Microarray Data in Early Drug Development Experiments Using R","Use R!","","","","10.1007/978-3-642-24007-2","Dan LinZiv ShkedyDaniel YekutieliDhammika AmaratungaLuc Bijnens","2012","http://link.springer.com/book/10.1007/978-3-642-24007-2","Book"
"Statistical Analysis of Network Data with R","Use R!","","","","10.1007/978-1-4939-0983-4","Eric D. KolaczykGábor Csárdi","2014","http://link.springer.com/book/10.1007/978-1-4939-0983-4","Book"
"Bioconductor Case Studies","Use R!","","","","10.1007/978-0-387-77240-0","Florian HahneWolfgang HuberRobert GentlemanSeth Falcon","2008","http://link.springer.com/book/10.1007/978-0-387-77240-0","Book"
"Bayesian Computation with R","Use R!","","","","10.1007/978-0-387-71385-4","Professor Jim Albert","2007","http://link.springer.com/book/10.1007/978-0-387-71385-4","Book"
"Interactive and Dynamic Graphics for Data Analysis","Use R!","","","","10.1007/978-0-387-71762-3","Dianne CookDeborah F. Swayne","2007","http://link.springer.com/book/10.1007/978-0-387-71762-3","Book"
"Wavelet Methods in Statistics with R","Use R!","","","","10.1007/978-0-387-75961-6","G. P. Nason","2008","http://link.springer.com/book/10.1007/978-0-387-75961-6","Book"
"Nonlinear Regression with R","Use R","","","","10.1007/978-0-387-09616-2","Christian RitzJens Carl Streibig","2008","http://link.springer.com/book/10.1007/978-0-387-09616-2","Book"
"Lattice","Use R!","","","","10.1007/978-0-387-75969-2","Deepayan Sarkar","2008","http://link.springer.com/book/10.1007/978-0-387-75969-2","Book"
"Applied Spatial Data Analysis with R","Use R!","","","","10.1007/978-0-387-78171-6","Roger S. BivandEdzer J. PebesmaVirgilio Gómez-Rubio","2008","http://link.springer.com/book/10.1007/978-0-387-78171-6","Book"
"Analysis of Phylogenetics and Evolution with R","Use R","","","","10.1007/978-0-387-35100-1","Emmanuel Paradis","2006","http://link.springer.com/book/10.1007/978-0-387-35100-1","Book"
"Data Manipulation with R","Use R!","","","","10.1007/978-0-387-74731-6","Statistical Computing Facility Phil Spector","2008","http://link.springer.com/book/10.1007/978-0-387-74731-6","Book"
"A Primer of Ecology with R","Use R!","","","","10.1007/978-0-387-89882-7","M. Henry H. Stevens","2009","http://link.springer.com/book/10.1007/978-0-387-89882-7","Book"
"Analysis of Integrated and Cointegrated Time Series with R","Use R!","","","","10.1007/978-0-387-75967-8","Dr. Bernhard Pfaff","2008","http://link.springer.com/book/10.1007/978-0-387-75967-8","Book"
