Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Non-Life Insurance Mathematics","Universitext","","","","10.1007/3-540-44889-6","Thomas Mikosch","2004","http://link.springer.com/book/10.1007/3-540-44889-6","Book"
"Complex Geometry","Universitext","","","","10.1007/b137952","Daniel Huybrechts","2005","http://link.springer.com/book/10.1007/b137952","Book"
"A Course on Mathematical Logic","Universitext","","","","10.1007/978-0-387-76277-7","S. M. Srivastava","2008","http://link.springer.com/book/10.1007/978-0-387-76277-7","Book"
"Fundamentals of Real Analysis","Universitext","","","","10.1007/978-1-4612-0549-4","Sterling K. Berberian","1999","http://link.springer.com/book/10.1007/978-1-4612-0549-4","Book"
"Mod Two Homology and Cohomology","Universitext","","","","10.1007/978-3-319-09354-3","Jean-Claude Hausmann","2014","http://link.springer.com/book/10.1007/978-3-319-09354-3","Book"
"Probability Theory","Universitext","","","","10.1007/978-1-84800-048-3","Prof. Dr. Achim Klenke","2008","http://link.springer.com/book/10.1007/978-1-84800-048-3","Book"
"A Course on Rough Paths","Universitext","","","","10.1007/978-3-319-08332-2","Peter K. FrizMartin Hairer","2014","http://link.springer.com/book/10.1007/978-3-319-08332-2","Book"
"Algebraic Geometry","Universitext","","","","10.1007/978-1-84800-056-8","Daniel Perrin","2008","http://link.springer.com/book/10.1007/978-1-84800-056-8","Book"
"Postmodern Analysis","Universitext","","","","10.1007/3-540-28890-2","Jürgen Jost","2005","http://link.springer.com/book/10.1007/3-540-28890-2","Book"
"Complex Analysis","Universitext","","","","10.1007/3-540-30823-7","Professor Dr. Eberhard FreitagDr. Rolf Busam","2005","http://link.springer.com/book/10.1007/3-540-30823-7","Book"
"Analysis II","Universitext","","","","10.1007/3-540-29926-2","Roger Godement","2005","http://link.springer.com/book/10.1007/3-540-29926-2","Book"
"An Introduction to Riemannian Geometry","Universitext","","","","10.1007/978-3-319-08666-8","Leonor GodinhoJosé Natário","2014","http://link.springer.com/book/10.1007/978-3-319-08666-8","Book"
"Proof Theory","Universitext","","","","10.1007/978-3-540-69319-2","Wolfram Pohlers","2009","http://link.springer.com/book/10.1007/978-3-540-69319-2","Book"
"Riemannian Geometry and Geometric Analysis","Universitext","","","","10.1007/3-540-28891-0","Jürgen Jost","2005","http://link.springer.com/book/10.1007/3-540-28891-0","Book"
"Principles of Harmonic Analysis","Universitext","","","","10.1007/978-3-319-05792-7","Anton DeitmarSiegfried Echterhoff","2014","http://link.springer.com/book/10.1007/978-3-319-05792-7","Book"
"Graphs and Matrices","Universitext","","","","10.1007/978-1-84882-981-7","R. B. Bapat","2010","http://link.springer.com/book/10.1007/978-1-84882-981-7","Book"
"Logic and Structure","Universitext","","","","10.1007/978-3-540-85108-0","Dirk van Dalen","2004","http://link.springer.com/book/10.1007/978-3-540-85108-0","Book"
"Mathematical Methods in Biology and Neurobiology","Universitext","","","","10.1007/978-1-4471-6353-4","Jürgen Jost","2014","http://link.springer.com/book/10.1007/978-1-4471-6353-4","Book"
"Riemannian Geometry and Geometric Analysis","Universitext","","","","10.1007/978-3-540-77341-2","Jürgen Jost","2008","http://link.springer.com/book/10.1007/978-3-540-77341-2","Book"
"Mathematical Modeling for the Life Sciences","Universitext","","","","10.1007/3-540-27877-X","Jacques Istas","2005","http://link.springer.com/book/10.1007/3-540-27877-X","Book"
"Calculus on Normed Vector Spaces","Universitext","","","","10.1007/978-1-4614-3894-6","Rodney Coleman","2012","http://link.springer.com/book/10.1007/978-1-4614-3894-6","Book"
"Geometry II","Universitext","","","","10.1007/978-3-540-93816-3","Marcel Berger","1987","http://link.springer.com/book/10.1007/978-3-540-93816-3","Book"
"Probability Theory","Universitext","","","","10.1007/978-1-4471-5361-0","Achim Klenke","2014","http://link.springer.com/book/10.1007/978-1-4471-5361-0","Book"
"Ordinary and Partial Differential Equations","Universitext","","","","10.1007/978-0-387-79146-3","Ravi P. AgarwalDonal O’Regan","2009","http://link.springer.com/book/10.1007/978-0-387-79146-3","Book"
"Nonsmooth Analysis","Universitext","","","","10.1007/978-3-540-71333-3","Winfried Schirotzek","2007","http://link.springer.com/book/10.1007/978-3-540-71333-3","Book"
"Mirrors and Reflections","Universitext","","","","10.1007/978-0-387-79066-4","Alexandre V. BorovikAnna Borovik","2010","http://link.springer.com/book/10.1007/978-0-387-79066-4","Book"
"Dynamical Systems","Universitext","","","","10.1007/3-540-28889-9","Jürgen Jost","2005","http://link.springer.com/book/10.1007/3-540-28889-9","Book"
"Malliavin Calculus for Lévy Processes with Applications to Finance","Universitext","","","","10.1007/978-3-540-78572-9","Giulia Di NunnoBernt ØksendalFrank Proske","2009","http://link.springer.com/book/10.1007/978-3-540-78572-9","Book"
"A Course in Credibility Theory and its Applications","Universitext","","","","10.1007/3-540-29273-X","Professor Hans BühlmannProfessor Alois Gisler","2005","http://link.springer.com/book/10.1007/3-540-29273-X","Book"
"Theory of Probability and Random Processes","Universitext","","","","10.1007/978-3-540-68829-7","Leonid KoralovYakov G. Sinai","2007","http://link.springer.com/book/10.1007/978-3-540-68829-7","Book"
"Potential Theory","Universitext","","","","10.1007/978-1-84882-319-8","Lester L. Helms","2009","http://link.springer.com/book/10.1007/978-1-84882-319-8","Book"
"Applied Stochastic Processes","Universitext","","","","10.1007/978-0-387-48976-6","Mario Lefebvre","2007","http://link.springer.com/book/10.1007/978-0-387-48976-6","Book"
"Numerical Treatment of Partial Differential Equations","Universitext","","","","10.1007/978-3-540-71584-9","Professor Christian GrossmannProfessor Hans-Gorg RoosProfessor Martin Stynes","2007","http://link.springer.com/book/10.1007/978-3-540-71584-9","Book"
"Aspects of Brownian Motion","Universitext","","","","10.1007/978-3-540-49966-4","Roger MansuyMarc Yor","2008","http://link.springer.com/book/10.1007/978-3-540-49966-4","Book"
"Frontiers of Numerical Analysis","Universitext","","","","10.1007/3-540-28884-8","James F. BloweyAlan W. Craig","2005","http://link.springer.com/book/10.1007/3-540-28884-8","Book"
"Lectures on Advances in Combinatorics","Universitext","","","","10.1007/978-3-540-78602-3","Rudolf AhlswedeVladimir Blinovsky","2008","http://link.springer.com/book/10.1007/978-3-540-78602-3","Book"
"Introduction to Stochastic Integration","Universitext","","","","10.1007/0-387-31057-6","Hui-Hsiung Kuo","2006","http://link.springer.com/book/10.1007/0-387-31057-6","Book"
"A First Course in Harmonic Analysis","Universitext","","","","10.1007/0-387-27561-4","Anton Deitmar","2005","http://link.springer.com/book/10.1007/0-387-27561-4","Book"
"An Introduction to Manifolds","Universitext","","","","10.1007/978-0-387-48101-2","Loring W. Tu","2008","http://link.springer.com/book/10.1007/978-0-387-48101-2","Book"
"Algebraic Combinatorics","Universitext","","","","10.1007/978-3-540-68376-6","Gunnar Fløystad","2007","http://link.springer.com/book/10.1007/978-3-540-68376-6","Book"
"From Vectors to Tensors","Universitext","","","","10.1007/b138560","Juan Ramón Ruíz-TolosaEnrique Castillo","2005","http://link.springer.com/book/10.1007/b138560","Book"
"Techniques of Constructive Analysis","Universitext","","","","10.1007/978-0-387-38147-3","Douglas S. BridgesLuminiţa Simona Vîţă","2006","http://link.springer.com/book/10.1007/978-0-387-38147-3","Book"
"Idempotent Matrices over Complex Group Algebras","Universitext","","","","10.1007/3-540-27991-1","Professor Ioannis Emmanouil","2006","http://link.springer.com/book/10.1007/3-540-27991-1","Book"
"Isomonodromic Deformations and Frobenius Manifolds","Universitext","","","","10.1007/978-1-84800-054-4","Claude Sabbah","2008","http://link.springer.com/book/10.1007/978-1-84800-054-4","Book"
"The Calculus of Variations","Universitext","","","","10.1007/b97436","Bruce van Brunt","2004","http://link.springer.com/book/10.1007/b97436","Book"
"Applied Stochastic Control of Jump Diffusions","Universitext","","","","10.1007/978-3-540-69826-5","Bernt ØksendalAgnès Sulem","2007","http://link.springer.com/book/10.1007/978-3-540-69826-5","Book"
"A Taste of Jordan Algebras","Universitext","","","","10.1007/b97489","Kevin McCrimmon","2004","http://link.springer.com/book/10.1007/b97489","Book"
"Stochastic Differential Equations","Universitext","","","","10.1007/978-3-642-14394-6","Bernt Øksendal","2003","http://link.springer.com/book/10.1007/978-3-642-14394-6","Book"
"Introduction to Differential Manifolds","Universitext","","","","10.1007/b97450","Serge Lang","2002","http://link.springer.com/book/10.1007/b97450","Book"
"Weyl Transforms","Universitext","","","","10.1007/b98973","M. W. Wong","1998","http://link.springer.com/book/10.1007/b98973","Book"
"Using the Borsuk–Ulam Theorem","Universitext","","","","10.1007/978-3-540-76649-0","Jiří Matoušek","2003","http://link.springer.com/book/10.1007/978-3-540-76649-0","Book"
"Algebra","Universitext","","","","10.1007/0-387-31608-6","Falko Lorenz","2006","http://link.springer.com/book/10.1007/0-387-31608-6","Book"
"Lattices and Ordered Algebraic Structures","Universitext","","","","10.1007/b139095","T.S. Blyth","2005","http://link.springer.com/book/10.1007/b139095","Book"
"Comprehensive Mathematics for Computer Scientists 2","Universitext","","","","10.1007/b138337","Guerino MazzolaGérard MilmeisterJody Weissmann","2005","http://link.springer.com/book/10.1007/b138337","Book"
"Principles of Harmonic Analysis","Universitext","","","","10.1007/978-0-387-85469-4","Anton DeitmarSiegfried Echterhoff","2009","http://link.springer.com/book/10.1007/978-0-387-85469-4","Book"
"Motivic Homotopy Theory","Universitext","","","","10.1007/978-3-540-45897-5","Bjørn Ian DundasMarc LevinePaul Arne ØstværOliver RöndigsVladimir Voevodsky","2007","http://link.springer.com/book/10.1007/978-3-540-45897-5","Book"
"A Concise Introduction to Mathematical Logic","Universitext","","","","10.1007/0-387-34241-9","Wolfgang Rautenberg","2006","http://link.springer.com/book/10.1007/0-387-34241-9","Book"
"The 1-2-3 of Modular Forms","Universitext","","","","10.1007/978-3-540-74119-0","Kristian Ranestad","2008","http://link.springer.com/book/10.1007/978-3-540-74119-0","Book"
"Understanding and Using Linear Programming","Universitext","","","","10.1007/978-3-540-30717-4","Jiří MatoušekBernd Gärtner","2007","http://link.springer.com/book/10.1007/978-3-540-30717-4","Book"
"Elementary Number Theory, Cryptography and Codes","Universitext","","","","10.1007/978-3-540-69200-3","Maria Welleda BaldoniCiro CilibertoGiulia Maria Piacentini Cattaneo","2009","http://link.springer.com/book/10.1007/978-3-540-69200-3","Book"
"Applied Stochastic Control of Jump Diffusions","Universitext","","","","10.1007/b137590","Bernt ØksendalAgnès Sulem","2005","http://link.springer.com/book/10.1007/b137590","Book"
"A Taste of Topology","Universitext","","","","10.1007/0-387-28387-0","S AxlerK.A. Ribet","2005","http://link.springer.com/book/10.1007/0-387-28387-0","Book"
"Second Course in Ordinary Differential Equations for Scientists and Engineers","Universitext","","","","10.1007/978-1-4612-3832-4","Mayer HumiWilliam Miller","1988","http://link.springer.com/book/10.1007/978-1-4612-3832-4","Book"
"A Short Course on Operator Semigroups","Universitext","","","","10.1007/0-387-36619-9","Klaus-Jochen EngelRainer Nagel","2006","http://link.springer.com/book/10.1007/0-387-36619-9","Book"
"Partial Differential Equations 2","Universitext","","","","10.1007/3-540-34462-4","Friedrich Sauvigny","2006","http://link.springer.com/book/10.1007/3-540-34462-4","Book"
"A Basic Course in Probability Theory","Universitext","","","","10.1007/978-0-387-71939-9","Rabi BhattacharyaEdward C. Waymire","2007","http://link.springer.com/book/10.1007/978-0-387-71939-9","Book"
"Partial Differential Equations 1","Universitext","","","","10.1007/3-540-34459-4","Friedrich Sauvigny","2006","http://link.springer.com/book/10.1007/3-540-34459-4","Book"
