Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Recent Trends in Lorentzian Geometry","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-4897-6","Miguel SánchezMIguel OrtegaAlfonso Romero","2013","http://link.springer.com/book/10.1007/978-1-4614-4897-6","Book"
"Combinatorial and Additive Number Theory","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4939-1601-6","Melvyn B. Nathanson","2014","http://link.springer.com/book/10.1007/978-1-4939-1601-6","Book"
"The Contribution of Young Researchers to Bayesian Statistics","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-02084-6","Ettore LanzaroneFrancesca Ieva","2014","http://link.springer.com/book/10.1007/978-3-319-02084-6","Book"
"Groups of Exceptional Type, Coxeter Groups and Related Geometries","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-81-322-1814-2","N.S. Narasimha Sastry","2014","http://link.springer.com/book/10.1007/978-81-322-1814-2","Book"
"Advances in Superprocesses and Nonlinear PDEs","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-6240-8","Janos EnglanderBrian Rider","2013","http://link.springer.com/book/10.1007/978-1-4614-6240-8","Book"
"Inverse Problems and Large-Scale Computations","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-00660-4","Larisa BeilinaYury V. Shestopalov","2013","http://link.springer.com/book/10.1007/978-3-319-00660-4","Book"
"Automorphisms in Birational and Affine Geometry","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-05681-4","Ivan CheltsovCiro CilibertoHubert FlennerJames McKernanYuri G. ProkhorovMikhail Zaidenberg","2014","http://link.springer.com/book/10.1007/978-3-319-05681-4","Book"
"Topics in Nonparametric Statistics","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4939-0569-0","Michael G. AkritasS. N. LahiriDimitris N. Politis","2014","http://link.springer.com/book/10.1007/978-1-4939-0569-0","Book"
"Mathematics in the 21st Century","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-0348-0859-0","Pierre CartierA.D.R. ChoudaryMichel Waldschmidt","2015","http://link.springer.com/book/10.1007/978-3-0348-0859-0","Book"
"Algebra, Geometry and Mathematical Physics","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-642-55361-5","Abdenacer MakhloufEugen PaalSergei D. SilvestrovAlexander Stolin","2014","http://link.springer.com/book/10.1007/978-3-642-55361-5","Book"
"Modelling and Simulation in Fluid Dynamics in Porous Media","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-5055-9","José A. FerreiraSílvia BarbeiroGonçalo PenaMary F. Wheeler","2013","http://link.springer.com/book/10.1007/978-1-4614-5055-9","Book"
"Nonlinear Maps and their Applications","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-9161-3","Clara GrácioDaniele Fournier-PrunaretTetsushi UetaYoshifumi Nishio","2014","http://link.springer.com/book/10.1007/978-1-4614-9161-3","Book"
"Ergodic Theory, Open Dynamics, and Coherent Structures","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4939-0419-8","Wael BahsounChristopher BoseGary Froyland","2014","http://link.springer.com/book/10.1007/978-1-4939-0419-8","Book"
"Bridging Mathematics, Statistics, Engineering and Technology","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-4559-3","Bourama ToniKeith WilliamsonNasser GharibanDawit HaileZhifu Xie","2012","http://link.springer.com/book/10.1007/978-1-4614-4559-3","Book"
"New Perspectives in Partial Least Squares and Related Methods","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-8283-3","Herve AbdiWynne W. ChinVincenzo Esposito VinziGiorgio RussolilloLaura Trinchera","2013","http://link.springer.com/book/10.1007/978-1-4614-8283-3","Book"
"Stochastic Analysis and Applications 2014","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-11292-3","Dan CrisanBen HamblyThaleia Zariphopoulou","2014","http://link.springer.com/book/10.1007/978-3-319-11292-3","Book"
"Proceedings of the International Conference on Health Care Systems Engineering","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-01848-5","Andrea MattaJingshan LiEvren SahinEttore LanzaroneJohn Fowler","2014","http://link.springer.com/book/10.1007/978-3-319-01848-5","Book"
"Matrix-Analytic Methods in Stochastic Models","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-4909-6","Guy LatoucheVaidyanathan RamaswamiJay SethuramanKarl SigmanMark S. SquillanteDavid D. Yao","2013","http://link.springer.com/book/10.1007/978-1-4614-4909-6","Book"
"Topics from the 8th Annual UNCG Regional Mathematics and Statistics Conference","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-9332-7","Jan RychtářSat GuptaRatnasingham ShivajiMaya Chhetri","2013","http://link.springer.com/book/10.1007/978-1-4614-9332-7","Book"
"Finite Volumes for Complex Applications VII-Methods and Theoretical Aspects","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-05684-5","Jürgen FuhrmannMario OhlbergerChristian Rohde","2014","http://link.springer.com/book/10.1007/978-3-319-05684-5","Book"
"Progress in Mathematical Relativity, Gravitation and Cosmology","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-642-40157-2","Alfonso García-ParradoFilipe C. MenaFilipe MouraEstelita Vaz","2014","http://link.springer.com/book/10.1007/978-3-642-40157-2","Book"
"Recent Trends in Dynamical Systems","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-0348-0451-6","Andreas JohannHans-Peter KruseFlorian RuppStephan Schmitz","2013","http://link.springer.com/book/10.1007/978-3-0348-0451-6","Book"
"Seki, Founder of Modern Mathematics in Japan","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-4-431-54273-5","Eberhard KnoblochHikosaburo KomatsuDun Liu","2013","http://link.springer.com/book/10.1007/978-4-431-54273-5","Book"
"Recent Advances in Harmonic Analysis and Applications","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-4565-4","Dmitriy BilykLaura De CarliAlexander PetukhovAlexander M. StokolosBrett D. Wick","2013","http://link.springer.com/book/10.1007/978-1-4614-4565-4","Book"
"Models, Algorithms, and Technologies for Network Analysis","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-5574-5","Boris GoldengorinValery A. KalyaginPanos M. Pardalos","2013","http://link.springer.com/book/10.1007/978-1-4614-5574-5","Book"
"Special Functions, Partial Differential Equations, and Harmonic Analysis","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-10545-1","Constantine GeorgakisAlexander M. StokolosWilfredo Urbina","2014","http://link.springer.com/book/10.1007/978-3-319-10545-1","Book"
"Symmetries, Integrable Systems and Representations","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4471-4863-0","Kenji IoharaSophie Morier-GenoudBertrand Rémy","2013","http://link.springer.com/book/10.1007/978-1-4471-4863-0","Book"
